analysis_level,location,sex,category,year,benchmark_rate,benchmark_lower,benchmark_upper,prev_group,next_group,prev_rate,next_rate,equivalent_age,lower_bound,upper_bound,equivalent_age_numeric,lower_bound_numeric,upper_bound_numeric
system,Japan,Male,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7605.184337928611,8354.206672052711,64.75,63.58,66.45,64.74604651319245,63.5829190408267,66.44889937732586
system,Japan,Male,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7581.511852432018,8282.18839472382,65.10,63.86,66.92,65.10444615327486,63.86106436203397,66.92479370307471
system,Japan,Male,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7492.972406149094,8258.013937868236,65.42,64.28,67.09,65.42191857472048,64.28314581779897,67.08911541839636
system,Japan,Male,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7497.78125888682,8255.97005700904,65.42,64.27,67.10,65.421134116671,64.27206879627461,67.1033995763059
system,Japan,Male,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7462.68126739945,8205.870894886177,65.73,64.55,67.44,65.72632423697277,64.55406829849655,67.4425414442506
system,Japan,Male,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7393.701466556533,8204.674567417373,65.84,64.77,67.41,65.8401576112443,64.76588220887832,67.41292842893135
system,Japan,Male,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7422.921983740669,8173.676757147503,65.95,64.79,67.65,65.95357051996527,64.79312707678632,67.65249388634649
system,Japan,Male,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7381.976323908845,8146.884133658811,66.15,65.01,67.82,66.14806882421652,65.00909698587168,67.81555712895752
system,Japan,Male,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7336.18926872186,8056.628933845202,66.72,65.51,68.49,66.72187426600964,65.51260096192789,68.49228598639256
system,Japan,Male,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7308.777090277983,8067.281075646434,66.67,65.52,68.35,66.66561346471877,65.51702562465348,68.34717987909104
system,Japan,Male,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7327.117995214282,8017.417032327737,66.99,65.73,68.84,66.99375154412947,65.73167756257172,68.8414650108853
system,Japan,Male,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7278.3284738151715,8036.480566961,66.87,65.72,68.55,66.86858708544378,65.71946613450065,68.55093398983699
system,Japan,Male,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,60 to 64,65 to 69,7235.606518393931,8017.689289273258,66.99,65.88,68.62,66.99274426184827,65.878784861802,68.62361362050841
system,Zimbabwe,Both,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12483.205792187906,13413.822101953538,53.79,52.20,55.42,53.78605918780565,52.20303195418058,55.424146918050084
system,Zimbabwe,Both,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12386.922024005202,13365.959913433517,54.19,52.68,55.75,54.18945014737263,52.684716798109825,55.74652079300677
system,Zimbabwe,Both,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12330.500247115537,13403.709037658486,54.26,52.89,55.68,54.26019723013391,52.887499787291176,55.68063952619562
system,Zimbabwe,Both,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12315.456067825697,13384.124828158469,54.34,52.96,55.77,54.34018671174686,52.961657632300465,55.76666347908283
system,Zimbabwe,Both,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12286.69750885487,13347.58758653176,54.49,53.10,55.93,54.49288525050128,53.10424848839619,55.92982126363715
system,Zimbabwe,Both,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12304.016246005396,13234.353134379107,54.75,53.17,56.39,54.74963142197117,53.166128735122015,56.38821114254662
system,Zimbabwe,Both,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12217.982040792956,13229.506691997012,54.95,53.50,56.46,54.95420834657506,53.49780195977958,56.46127113222031
system,Zimbabwe,Both,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12203.431058927436,13232.429936823446,54.97,53.54,56.46,54.974745203745876,53.54307118148952,56.456215389320256
system,Zimbabwe,Both,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12190.788911136926,13208.450837416043,55.07,53.62,56.57,55.069998134898,53.62237498582226,56.56797218622781
system,Zimbabwe,Both,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12141.174740044802,13181.288645493823,55.24,53.83,56.71,55.24223246456683,53.825857820696775,56.70787113222249
system,Zimbabwe,Both,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12087.821254032731,13115.276894722305,55.54,54.11,57.03,55.541815682390165,54.10799128737694,57.02551103450222
system,Zimbabwe,Both,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12157.320038744589,13116.1411057145,55.43,53.90,57.02,55.432928928019244,53.89646815012846,57.02283053855641
system,Zimbabwe,Both,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12059.215437109036,13051.282055154605,55.81,54.33,57.35,55.812332273838614,54.327360462855864,57.34895403982007
system,Zimbabwe,Both,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11995.963634277314,13005.690880609336,56.06,54.60,57.57,56.05886502005317,54.599866099536534,57.56861051234343
system,Zimbabwe,Both,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11954.335248293524,13051.60946627046,55.92,54.58,57.31,55.92471495210245,54.58212352119213,57.31400409570691
system,Zimbabwe,Both,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11984.517982800851,13032.825315348286,55.96,54.56,57.42,55.964080693030866,54.55877624015182,57.41826412880632
system,Zimbabwe,Both,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11987.587852940918,12956.110805206092,56.27,54.75,57.85,56.27478305695338,54.75371330948982,57.84875830971028
system,Zimbabwe,Both,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11926.567856986998,12916.939690748484,56.49,55.00,58.03,56.488541914100736,55.00102892938731,58.0277932403451
system,Zimbabwe,Both,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11914.613262654117,12965.895359406246,56.29,54.88,57.74,56.285337372305555,54.884009444277496,57.73540597263849
system,Zimbabwe,Both,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11889.534242132091,12905.731097946287,56.56,55.11,58.06,56.55668951755192,55.10697930246342,58.05682322675439
system,Zimbabwe,Both,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11785.972977727828,12891.450448270523,56.66,55.32,58.04,56.6570825908842,55.32445392890754,58.03606244277034
system,Zimbabwe,Both,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12809.65569446326,13826.457698611604,57.03,55.58,58.53,57.029392446985746,55.58054502496618,58.52863335364512
system,Zimbabwe,Both,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12751.603517091413,13789.237443059754,57.31,55.89,58.78,57.308535773406206,55.888775947184406,58.777677366063564
system,Zimbabwe,Both,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,11709.789549086609,12827.432781813017,56.95,55.63,58.31,56.94721111709062,55.62908837516615,58.311180507281165
system,Zimbabwe,Both,Cardiovascular diseases,2014,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12715.909043844951,13683.713491048113,57.52,55.99,59.09,57.5152069238103,55.99300792310101,59.090350707244916
system,Zimbabwe,Both,Cardiovascular diseases,2015,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12700.328899077072,13723.868464001966,57.56,56.12,59.05,57.56326134884211,56.12395112293721,59.05263333878008
system,Zimbabwe,Both,Cardiovascular diseases,2016,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12598.09262520718,13725.728733648431,57.96,56.66,59.32,57.964585682508755,56.65814386906677,59.31646786079381
system,Zimbabwe,Both,Cardiovascular diseases,2017,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12648.980820809476,13618.46102262159,57.86,56.34,59.43,57.85949219562539,56.33992432857558,59.43191332990233
system,Zimbabwe,Both,Cardiovascular diseases,2018,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12559.106476233976,13647.484816496655,58.18,56.82,59.58,58.178480260677354,56.82491513730389,59.57912478124408
system,Zimbabwe,Both,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12621.073606254084,13702.720974442936,57.90,56.54,59.31,57.899365882687526,56.537377673090695,59.30872645936511
system,Zimbabwe,Both,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12561.606907702826,13641.914397685638,58.18,56.81,59.59,58.1757117714923,56.81203432217822,59.58682034264244
system,Zimbabwe,Both,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12500.059674311266,13564.70247120531,58.48,57.10,59.91,58.48206178106414,57.09831977227726,59.91393279267457
system,Zimbabwe,Both,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7608.969890064863,8355.246024498842,49.73,48.56,51.44,49.73078866415737,48.56338103307182,51.439907806672245
system,Zimbabwe,Both,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7578.796649259469,8330.615896109612,49.91,48.75,51.61,49.91132292960138,48.752522515957665,51.60784085236926
system,Zimbabwe,Both,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7546.509187256296,8276.137593802583,50.22,49.03,51.97,50.22112722202138,49.02708317656111,51.96924285940535
system,Zimbabwe,Both,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7503.138067660466,8213.831847561929,50.61,49.39,52.41,50.612078215488815,49.38622190595977,52.40676794408044
system,Zimbabwe,Both,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7476.067987327709,8202.168123692503,50.72,49.52,52.48,50.72184466933023,49.52199851781049,52.47845476080983
system,Zimbabwe,Both,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7467.78836192347,8178.63732411844,50.86,49.63,52.65,50.85993395907623,49.63434526081728,52.65423189688946
system,Zimbabwe,Both,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7387.039701090087,8145.228930231437,51.15,50.00,52.83,51.151435066786696,50.0023703996166,52.83369957007909
system,Zimbabwe,Both,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7363.72103673894,8110.360640749867,51.37,50.20,53.08,51.371810251342275,50.20497092276239,53.08009738225697
system,Zimbabwe,Both,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7314.81202736306,8087.441761765111,51.54,50.41,53.19,51.541258982826946,50.413670416863326,53.19208184165753
system,Zimbabwe,Both,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7340.9546020199,8086.753832073372,51.53,50.36,53.24,51.52936757286021,50.361213438170644,53.239579618629776
system,Zimbabwe,Both,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7272.130918994347,8033.058984154816,51.89,50.75,53.57,51.89154945653257,50.74662065954894,53.567758924104425
system,Zimbabwe,Both,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7991.806351584118,8767.586685030852,52.16,51.04,53.80,52.15950404426657,51.036494840920895,53.803622581399715
system,Zimbabwe,Both,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,8009.089870403071,8721.22862799392,52.05,50.83,53.84,52.05240903707968,50.82904007288717,53.84345721886663
system,Zimbabwe,Both,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7957.035008928307,8712.644112338998,52.39,51.24,54.08,52.39385022306239,51.2408619248765,54.081859037680736
system,Zimbabwe,Both,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7901.63936900034,8676.844910702555,52.74,51.62,54.39,52.74119053935611,51.61734865824386,54.38652814125508
system,Zimbabwe,Both,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7848.925581727069,8685.853741238263,53.00,51.96,54.53,53.00145268193865,51.960493019709,54.52544827519011
system,Zimbabwe,Both,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7874.46015461494,8623.614054298328,52.95,51.79,54.65,52.94836466284614,51.78544145760961,54.65091847388839
system,Zimbabwe,Both,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7872.838560356712,8581.691347567357,53.01,51.78,54.81,53.013721141750565,51.78468110698751,54.81307193781944
system,Zimbabwe,Both,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7795.693602726775,8517.166361510905,53.53,52.32,55.30,53.53062445045739,52.32308273300783,55.29850107702971
system,Zimbabwe,Both,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7778.119626567585,8510.04494142826,53.63,52.44,55.37,53.628818817336324,52.438521888747246,55.37144856529894
system,Zimbabwe,Both,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7710.938544718627,8485.543818019272,53.97,52.85,55.62,53.972719767919244,52.8480069828862,55.619332398799266
system,Zimbabwe,Both,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7709.6286648928335,8448.318350185647,54.08,52.90,55.80,54.07750096509784,52.89810389000546,55.80417300662976
system,Zimbabwe,Both,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7674.64861969084,8428.22805305369,54.27,53.11,55.96,54.26854487321241,53.11245114816542,55.96110012418483
system,Zimbabwe,Both,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7666.445083748775,8407.165959637452,54.36,53.19,56.09,54.36330107170764,53.187138116680856,56.08523826624515
system,Zimbabwe,Both,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7631.333739343623,8385.224884301238,54.55,53.40,56.25,54.554882325827,53.39926661119457,56.24673775547901
system,Zimbabwe,Both,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7554.556497493675,8380.481668397679,54.80,53.74,56.34,54.796850674221574,53.74202333038159,56.34114896164035
system,Zimbabwe,Both,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7581.275427753481,8325.430902309554,54.92,53.75,56.64,54.92465055249205,53.75391609709484,56.63864026374695
system,Zimbabwe,Both,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7567.86530600679,8246.364984076701,55.31,54.02,57.19,55.306479576992075,54.02245766453733,57.186325460768145
system,Zimbabwe,Both,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7509.71328747331,8228.643827663791,55.52,54.31,57.30,55.524965597552466,54.313153877877255,57.299093633099794
system,Zimbabwe,Both,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7441.555015835481,8216.735320579708,55.71,54.58,57.35,55.70881040423107,54.58493193505,57.35420157214001
system,Zimbabwe,Both,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7446.615192421534,8179.594873872444,55.89,54.70,57.63,55.887823862756,54.699239136217976,57.62794689650552
system,Zimbabwe,Both,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7387.335326586712,8159.813772939326,56.07,54.94,57.72,56.07272881267958,54.94491941120202,57.72387498120439
system,Zimbabwe,Female,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12812.655942161648,13775.036078916628,57.02,55.48,58.60,57.015466924078645,55.48468827835341,58.599488767809355
system,Zimbabwe,Female,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12758.350111007214,13718.42100042394,57.30,55.76,58.89,57.29832611262296,55.76386550283437,58.8861579856616
system,Zimbabwe,Female,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12690.674629469531,13733.257827155743,57.60,56.19,59.06,57.59927267709393,56.18625262681489,59.06144007244001
system,Zimbabwe,Female,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12671.186526920128,13676.61530548312,57.72,56.25,59.23,57.71833246880981,56.253095950992794,59.23453251310457
system,Zimbabwe,Female,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12581.709611549368,13701.631112832642,58.04,56.73,59.41,58.04437383533682,56.72893256492047,59.405568487681336
system,Zimbabwe,Female,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12556.470767826637,13711.589892953423,58.12,56.85,59.44,58.121798526228034,56.84644005421506,59.44151622930485
system,Zimbabwe,Female,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12585.135492890911,13677.176742940306,58.06,56.71,59.45,58.05535144099322,56.70632642719633,59.45129793891487
system,Zimbabwe,Female,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12491.681886371342,13671.460721063848,58.37,57.12,59.67,58.37293134257972,57.12423038347273,59.665064337142006
system,Zimbabwe,Female,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12554.719489725623,13604.892192305086,58.24,56.84,59.69,58.2422407471512,56.83943246733573,59.69384118853392
system,Zimbabwe,Female,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12559.25259697718,13540.000392028633,58.31,56.80,59.86,58.307065682839564,56.8049557929699,59.86142162050697
system,Zimbabwe,Female,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12445.931917117075,13593.084460846736,58.61,57.33,59.94,58.61138568347931,57.327170283821154,59.94026837386341
system,Zimbabwe,Female,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12465.851836135758,13496.561101437945,58.70,57.27,60.18,58.696798165607525,57.26749990274313,60.175809958661986
system,Zimbabwe,Female,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12436.115028954326,13482.91428842451,58.81,57.41,60.27,58.81275407809041,57.405425071036774,60.269032485627676
system,Zimbabwe,Female,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12342.680195046723,13455.695603987182,59.12,57.80,60.49,59.12464605349513,57.801042668868966,60.49428671286715
system,Zimbabwe,Female,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12347.719842543049,13327.240877499496,59.39,57.88,60.94,59.38847913940613,57.884487994917684,60.94478176506666
system,Zimbabwe,Female,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12364.249339714916,13426.687699305636,59.12,57.74,60.56,59.12428142524247,57.73766831106409,60.55912340438532
system,Zimbabwe,Female,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12313.672532525525,13345.170740789306,59.43,58.00,60.91,59.43316186938909,58.00495680745851,60.91104243804113
system,Zimbabwe,Female,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12272.544888614671,13280.687231923595,59.69,58.23,61.21,59.693508854446335,58.23221623818805,61.205627821286825
system,Zimbabwe,Female,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12253.733179410594,13283.870572834989,59.73,58.30,61.21,59.727305010184985,58.29721328473324,61.20713786386376
system,Zimbabwe,Female,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12217.392066215998,13248.66236235855,59.90,58.47,61.38,59.900504796295195,58.47198409912676,61.378711978538824
system,Zimbabwe,Female,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12205.120518536178,13181.417900523871,60.13,58.62,61.69,60.12667250261644,58.61771530412911,61.688113910447285
system,Zimbabwe,Female,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12114.211102882353,13191.051321275412,60.26,58.89,61.67,60.2568520352444,58.88878373945484,61.67250417430297
system,Zimbabwe,Female,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12145.14879217642,13133.966331200398,60.39,58.90,61.93,60.39033307777405,58.900481912847525,61.932003910288955
system,Zimbabwe,Female,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12102.01051580946,13062.543152444145,60.71,59.18,62.30,60.71472249477346,59.18099953083949,62.301791065325546
system,Zimbabwe,Female,Cardiovascular diseases,2014,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12087.301094330052,13154.371858039556,60.41,59.03,61.84,60.41276269908128,59.032169197209534,61.84137569311832
system,Zimbabwe,Female,Cardiovascular diseases,2015,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11999.1777062868,13021.809613467482,60.99,59.55,62.48,60.99193122297421,59.55134350801025,62.4826251353079
system,Zimbabwe,Female,Cardiovascular diseases,2016,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11923.590478208414,13031.94822314267,61.02,59.69,62.40,61.02416313745407,59.69499755969015,62.39955945291254
system,Zimbabwe,Female,Cardiovascular diseases,2017,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11899.81701918772,13000.91712432067,61.16,59.82,62.54,61.15864066676003,59.8207142098038,62.54310258033724
system,Zimbabwe,Female,Cardiovascular diseases,2018,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,12027.409023579392,12974.748073058989,61.16,59.61,62.77,61.160199725310854,59.605116607789284,62.76937139350067
system,Zimbabwe,Female,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11849.260494295013,12885.871430055682,61.66,60.24,63.13,61.66121100323674,60.2400500723677,63.13180243344753
system,Zimbabwe,Female,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11880.751852883115,12929.680709802686,61.46,60.05,62.91,61.456360863815064,60.05188909940863,62.90968264873506
system,Zimbabwe,Female,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,55 to 59,60 to 64,11842.217051232195,12870.991512952136,61.73,60.30,63.21,61.730949004138665,60.29896267746438,63.212742356632894
system,Zimbabwe,Female,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7683.707858520198,8420.622277798788,54.26,53.08,55.99,54.25837970112735,53.07614139577822,55.98921138740614
system,Zimbabwe,Female,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7650.455548939772,8400.808589727554,54.44,53.28,56.14,54.439510489551886,53.278445754849685,56.13934344501511
system,Zimbabwe,Female,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7627.765114981059,8361.662323639628,54.65,53.46,56.39,54.64879912435652,53.4617003808858,56.386746635145464
system,Zimbabwe,Female,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7574.196797343453,8346.60113488048,54.86,53.74,56.51,54.86351042370281,53.73559281384929,56.51481501247588
system,Zimbabwe,Female,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7528.045373731318,8290.197425345936,55.20,54.06,56.88,55.20480012451149,54.06171003849834,56.87831766508758
system,Zimbabwe,Female,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7524.715013633791,8284.693370248004,55.24,54.09,56.91,55.235877402291884,54.089517842637335,56.914181548538224
system,Zimbabwe,Female,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7491.168517075098,8243.553003405663,55.49,54.33,57.19,55.49147187497718,54.33354202652402,57.186715264675044
system,Zimbabwe,Female,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7498.570872216731,8233.087019980107,55.53,54.34,57.26,55.52601846177314,54.339920025560254,57.262501493285754
system,Zimbabwe,Female,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7461.988109002107,8204.899537591558,55.73,54.56,57.45,55.73238478619447,54.55968987168845,57.449244667304164
system,Zimbabwe,Female,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7386.8131041171155,8177.006154990906,55.98,54.88,57.60,55.98473048389936,54.8822043945192,57.59886113912684
